index,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
1979,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9800747148999709,0.019441763199016797,0.9800747148999709,False,3000
1980,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9965634379623415,0.003323909750780884,0.9965634379623415,False,3000
1981,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9653241623187792,0.021837186770405997,0.9653241623187792,False,3000
1982,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9928566077215865,0.0059598114135439514,0.9928566077215865,False,3000
1983,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977677324126716,0.0021038789334462938,0.9977677324126716,False,3000
1984,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956170354247234,0.00366417148409614,0.9956170354247234,False,3000
1985,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8188932549667033,0.18109515368338278,0.8188932549667033,False,3000
1986,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.994730174108463,0.0034098826701541374,0.994730174108463,False,3000
1987,Iris-versicolor,Iris-virginica,Iris-virginica,0.2254995080169344,0.7744843777970956,0.2254995080169344,True,3000
1988,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9639040611604018,0.024569729039981326,0.9639040611604018,False,3000
1989,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960798068269396,0.0037533688109615917,0.9960798068269396,False,3000
1991,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9775426661249987,0.02242149364411199,0.9775426661249987,False,3000
2014,Iris-virginica,Iris-virginica,Iris-virginica,0.9999296635092163,7.033600100698268e-05,0.9999296635092163,False,3000
2015,Iris-virginica,Iris-virginica,Iris-virginica,0.9980098455176873,0.0019900728575878214,0.9980098455176873,False,3000
2016,Iris-virginica,Iris-virginica,Iris-virginica,0.9862420943326514,0.013756985413288396,0.9862420943326514,False,3000
2041,Iris-virginica,Iris-virginica,Iris-virginica,0.9860069147680469,0.013993058911111342,0.9860069147680469,False,3000
2042,Iris-virginica,Iris-virginica,Iris-virginica,0.9999990660962441,9.3390375506167e-07,0.9999990660962441,False,3000
2043,Iris-virginica,Iris-virginica,Iris-virginica,0.9998368107991776,0.00016318855259167588,0.9998368107991776,False,3000
2044,Iris-virginica,Iris-virginica,Iris-virginica,0.8599684466827823,0.1400103523713308,0.8599684466827823,False,3000
2045,Iris-virginica,Iris-virginica,Iris-virginica,0.9740047543584033,0.025995233529632813,0.9740047543584033,False,3000
2046,Iris-virginica,Iris-virginica,Iris-virginica,0.6983154697214232,0.3015380613858671,0.6983154697214232,False,3000
2047,Iris-virginica,Iris-virginica,Iris-virginica,0.9449749853127513,0.05502282089476389,0.9449749853127513,False,3000
2048,Iris-virginica,Iris-virginica,Iris-virginica,0.7702144211949149,0.22977119617172595,0.7702144211949149,False,3000
2049,Iris-virginica,Iris-virginica,Iris-virginica,0.9996091554246022,0.00039084283251898894,0.9996091554246022,False,3000
2050,Iris-virginica,Iris-virginica,Iris-virginica,0.7702144211949149,0.22977119617172595,0.7702144211949149,False,3000
2051,Iris-virginica,Iris-virginica,Iris-virginica,0.8490213968752127,0.1508861889561419,0.8490213968752127,False,3000
2052,Iris-virginica,Iris-virginica,Iris-virginica,0.9998550019575152,0.0001449974830285023,0.9998550019575152,False,3000
2053,Iris-virginica,Iris-virginica,Iris-virginica,0.6906539113885469,0.30933798592991835,0.6906539113885469,False,3000
2054,Iris-virginica,Iris-virginica,Iris-virginica,0.9634921913441786,0.036507721654098886,0.9634921913441786,False,3000
2055,Iris-virginica,Iris-virginica,Iris-virginica,0.9996664594020085,0.000333539057613213,0.9996664594020085,False,3000
2056,Iris-virginica,Iris-virginica,Iris-virginica,0.8886389669331751,0.11122278532700078,0.8886389669331751,False,3000
2057,Iris-virginica,Iris-virginica,Iris-virginica,0.9897049255061295,0.01029414085431901,0.9897049255061295,False,3000
2058,Iris-virginica,Iris-virginica,Iris-virginica,0.9970931201006444,0.002906857682486954,0.9970931201006444,False,3000
2059,Iris-virginica,Iris-virginica,Iris-virginica,0.9984114694027661,0.0015885298458263202,0.9984114694027661,False,3000
2040,Iris-virginica,Iris-virginica,Iris-virginica,0.9985480077391061,0.0014519865943012301,0.9985480077391061,False,3000
2039,Iris-virginica,Iris-virginica,Iris-virginica,0.9999228476093357,7.715238806792757e-05,0.9999228476093357,False,3000
2038,Iris-virginica,Iris-virginica,Iris-virginica,0.9267848721866101,0.07318426074625867,0.9267848721866101,False,3000
2037,Iris-virginica,Iris-virginica,Iris-virginica,0.9998548485037908,0.00014515096602738643,0.9998548485037908,False,3000
2017,Iris-virginica,Iris-virginica,Iris-virginica,0.9940748622110052,0.005925082236038294,0.9940748622110052,False,3000
2018,Iris-virginica,Iris-virginica,Iris-virginica,0.9980977403148569,0.0019022345127040741,0.9980977403148569,False,3000
2019,Iris-virginica,Iris-virginica,Iris-virginica,0.9905676715394709,0.009431456687004363,0.9905676715394709,False,3000
2020,Iris-virginica,Iris-virginica,Iris-virginica,0.9992125816905572,0.0007874116528414942,0.9992125816905572,False,3000
2021,Iris-virginica,Iris-virginica,Iris-virginica,0.9997368723855149,0.00026312761049389506,0.9997368723855149,False,3000
2022,Iris-virginica,Iris-virginica,Iris-virginica,0.9994215130494233,0.000578291856314617,0.9994215130494233,False,3000
2023,Iris-virginica,Iris-virginica,Iris-virginica,0.874659146447532,0.12534070357178492,0.874659146447532,False,3000
2024,Iris-virginica,Iris-virginica,Iris-virginica,0.998873522072791,0.0011264736643160017,0.998873522072791,False,3000
2025,Iris-virginica,Iris-virginica,Iris-virginica,0.9998758373593962,0.0001241423231651118,0.9998758373593962,False,3000
1970,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9853976259287893,0.014494922745098482,0.9853976259287893,False,3000
2026,Iris-virginica,Iris-virginica,Iris-virginica,0.995801539813916,0.0041984593918324925,0.995801539813916,False,3000
2028,Iris-virginica,Iris-virginica,Iris-virginica,0.9467474123920329,0.053248693716093726,0.9467474123920329,False,3000
2029,Iris-virginica,Iris-virginica,Iris-virginica,0.9567245382615084,0.043274934012947776,0.9567245382615084,False,3000
2030,Iris-virginica,Iris-virginica,Iris-virginica,0.9938679943357681,0.006131938471257328,0.9938679943357681,False,3000
2031,Iris-virginica,Iris-virginica,Iris-virginica,0.8740621817810007,0.12591102929446218,0.8740621817810007,False,3000
2032,Iris-virginica,Iris-virginica,Iris-virginica,0.9990780033284974,0.0009219912824390758,0.9990780033284974,False,3000
2033,Iris-virginica,Iris-virginica,Iris-virginica,0.8809875478531841,0.11901218720604353,0.8809875478531841,False,3000
2034,Iris-virginica,Iris-virginica,Iris-virginica,0.9803451078681745,0.019644480500905937,0.9803451078681745,False,3000
2035,Iris-virginica,Iris-virginica,Iris-virginica,0.9741137858791649,0.025886020479601056,0.9741137858791649,False,3000
2036,Iris-virginica,Iris-virginica,Iris-virginica,0.9990166656514896,0.0009833100100689427,0.9990166656514896,False,3000
2027,Iris-virginica,Iris-virginica,Iris-virginica,0.997947771318794,0.0020522236710695733,0.997947771318794,False,3000
1969,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9909886960946805,0.007315394158262096,0.9909886960946805,False,3000
1968,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9969999324661921,0.0028779049616450554,0.9969999324661921,False,3000
1967,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9969227004155039,0.0029689170479814606,0.9969227004155039,False,3000
1901,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9853976259287893,0.014494922745098482,0.9853976259287893,False,3000
1902,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9645391433115901,0.033739432741704704,0.9645391433115901,False,3000
1903,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9967037810178395,0.0032372213031725684,0.9967037810178395,False,3000
1904,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956170354247234,0.00366417148409614,0.9956170354247234,False,3000
1905,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982020971254245,0.0014712974580022426,0.9982020971254245,False,3000
1906,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6208633260380677,0.37912040034111,0.6208633260380677,False,3000
1907,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9753634237216486,0.02360053377737865,0.9753634237216486,False,3000
1908,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9963973672316481,0.0034519507447120226,0.9963973672316481,False,3000
1909,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9890125828030728,0.010936593560451376,0.9890125828030728,False,3000
1910,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.838728340907337,0.1612414098127321,0.838728340907337,False,3000
1911,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9267202250271546,0.057218152236902575,0.9267202250271546,False,3000
1912,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9832420844132107,0.01671001544758871,0.9832420844132107,False,3000
1913,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9545717255740248,0.04539120317858965,0.9545717255740248,False,3000
1914,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9856352443703116,0.014257418218566133,0.9856352443703116,False,3000
1915,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9805780519404984,0.018926433512979925,0.9805780519404984,False,3000
1916,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9990657320827788,0.0009202956240108087,0.9990657320827788,False,3000
1917,Iris-versicolor,Iris-virginica,Iris-virginica,0.3275831767286539,0.6724062868334054,0.3275831767286539,True,3000
1918,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9667828186016216,0.03320706806665481,0.9667828186016216,False,3000
1919,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9897856796908058,0.010174175117080984,0.9897856796908058,False,3000
1900,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9944720974793018,0.005489254197987855,0.9944720974793018,False,3000
1899,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9970089414019171,0.002970986493281589,0.9970089414019171,False,3000
1898,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9893953234937157,0.010529327728760056,0.9893953234937157,False,3000
1897,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9972950366095218,0.00263448500175699,0.9972950366095218,False,3000
1877,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9650791037878605,0.03397094989460457,0.9650791037878605,False,3000
1878,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9905422178797777,0.00929562253826687,0.9905422178797777,False,3000
1879,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9639040611604018,0.024569729039981326,0.9639040611604018,False,3000
1880,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985321049288619,0.0009495844383648907,0.9985321049288619,False,3000
1881,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.98100054215395,0.017898807272634785,0.98100054215395,False,3000
1882,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9241832793572473,0.07580841251527205,0.9241832793572473,False,3000
1883,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9851801295803598,0.01394159826738436,0.9851801295803598,False,3000
1884,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9990657320827788,0.0009202956240108087,0.9990657320827788,False,3000
1885,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9963812487841703,0.0032058376154393727,0.9963812487841703,False,3000
1920,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9996301751615682,0.00034247240324025344,0.9996301751615682,False,3000
1886,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9307591256468015,0.059207897354048064,0.9307591256468015,False,3000
1888,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9535801217870119,0.04638040963960642,0.9535801217870119,False,3000
1889,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9828829482324057,0.017064423390132723,0.9828829482324057,False,3000
1890,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964016405751909,0.0034745205933174707,0.9964016405751909,False,3000
1891,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953383587181527,0.003333240626196352,0.9953383587181527,False,3000
1892,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9908906624535928,0.008402739954326891,0.9908906624535928,False,3000
1893,Iris-versicolor,Iris-virginica,Iris-virginica,0.32033732394353237,0.6796532849183549,0.32033732394353237,True,3000
1894,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.5727738022015202,0.42721726929179676,0.5727738022015202,False,3000
1895,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9901104713353179,0.00956138611551922,0.9901104713353179,False,3000
1896,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961208765971985,0.0037197343368912377,0.9961208765971985,False,3000
1887,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.996229278387381,0.003682919472773885,0.996229278387381,False,3000
2060,Iris-virginica,Iris-virginica,Iris-virginica,0.9995121266243413,0.00048787336175183486,0.9995121266243413,False,3000
1921,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7763661857680593,0.22363134093299056,0.7763661857680593,False,3000
1923,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.993137996990003,0.004191897589889719,0.993137996990003,False,3000
1948,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9095097907766401,0.09042340708233404,0.9095097907766401,False,3000
1949,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947792368635437,0.003379055553793728,0.9947792368635437,False,3000
1950,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981674033978737,0.0015341525675804408,0.9981674033978737,False,3000
1951,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981467524392,0.001556058223770193,0.9981467524392,False,3000
1952,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961651876712101,0.0033559756316423432,0.9961651876712101,False,3000
1953,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9922555425831179,0.0046505466172775305,0.9922555425831179,False,3000
1954,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964350229186387,0.0033558499935714046,0.9964350229186387,False,3000
1955,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9987236766035817,0.0007522978745924135,0.9987236766035817,False,3000
1956,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9827837471262704,0.016893620677375657,0.9827837471262704,False,3000
1957,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9550148789503743,0.044968393069992424,0.9550148789503743,False,3000
1958,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9972343063720189,0.0019849292812910975,0.9972343063720189,False,3000
1959,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9944720974793018,0.005489254197987855,0.9944720974793018,False,3000
1960,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9894655992038468,0.010497457579957325,0.9894655992038468,False,3000
1961,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9893800673771374,0.005694525264206011,0.9893800673771374,False,3000
1962,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9800024068073355,0.01618262550434426,0.9800024068073355,False,3000
1963,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9372224642878033,0.06274587776660438,0.9372224642878033,False,3000
1964,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9874255025991353,0.011609873475500696,0.9874255025991353,False,3000
1965,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9724526473216404,0.02749208498192791,0.9724526473216404,False,3000
1966,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9879347828058991,0.010429732453354011,0.9879347828058991,False,3000
1947,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9837803851423242,0.013692891164790357,0.9837803851423242,False,3000
1946,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9978091487095081,0.0018353633028407885,0.9978091487095081,False,3000
1945,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9831123473048053,0.014399933507965817,0.9831123473048053,False,3000
1944,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9267202250271546,0.057218152236902575,0.9267202250271546,False,3000
1924,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9805780519404984,0.018926433512979925,0.9805780519404984,False,3000
1925,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6485820085346229,0.35139908217911403,0.6485820085346229,False,3000
1926,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9904524053002547,0.00951350822637885,0.9904524053002547,False,3000
1927,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9901456920756564,0.009816225555400081,0.9901456920756564,False,3000
1928,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953659885266866,0.0027146779796629323,0.9953659885266866,False,3000
1929,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9975684465912005,0.002400609463405018,0.9975684465912005,False,3000
1930,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7458278409745908,0.25186396629610647,0.7458278409745908,False,3000
1931,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9957502107494451,0.0027190365609208278,0.9957502107494451,False,3000
1932,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9922555425831179,0.0046505466172775305,0.9922555425831179,False,3000
1922,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9796550778575915,0.020334625921867636,0.9796550778575915,False,3000
1933,Iris-versicolor,Iris-virginica,Iris-virginica,0.4165891462640014,0.5822811790718757,0.4165891462640014,True,3000
1935,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985321049288619,0.0009495844383648907,0.9985321049288619,False,3000
1936,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9954278114826065,0.004511906196667933,0.9954278114826065,False,3000
1937,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960664753884977,0.0037966774712026577,0.9960664753884977,False,3000
1938,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9876248166376892,0.009215977567466923,0.9876248166376892,False,3000
1939,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9828149458995995,0.016858532696033955,0.9828149458995995,False,3000
1940,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947792368635437,0.003379055553793728,0.9947792368635437,False,3000
1941,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7733142011230792,0.22668246457229704,0.7733142011230792,False,3000
1942,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9690885197621286,0.030851855765377228,0.9690885197621286,False,3000
1943,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.994582960365917,0.005293263093615126,0.994582960365917,False,3000
1934,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956050437742354,0.002618979362660127,0.9956050437742354,False,3000
2061,Iris-virginica,Iris-virginica,Iris-virginica,0.9996823945427912,0.00031760404997722665,0.9996823945427912,False,3000
2062,Iris-virginica,Iris-virginica,Iris-virginica,0.9960988790609825,0.003900777813217309,0.9960988790609825,False,3000
2063,Iris-virginica,Iris-virginica,Iris-virginica,0.9599941131915936,0.04000487687883936,0.9599941131915936,False,3000
2182,Iris-virginica,Iris-virginica,Iris-virginica,0.9999145056937113,8.549372272089678e-05,0.9999145056937113,False,3000
2183,Iris-virginica,Iris-virginica,Iris-virginica,0.9996534065198639,0.00034654689076205037,0.9996534065198639,False,3000
2184,Iris-virginica,Iris-virginica,Iris-virginica,0.710487521168262,0.2895012818578226,0.710487521168262,False,3000
2185,Iris-virginica,Iris-virginica,Iris-virginica,0.8614979392772013,0.13848291795635434,0.8614979392772013,False,3000
2186,Iris-virginica,Iris-virginica,Iris-virginica,0.964595712534294,0.035403376741398075,0.964595712534294,False,3000
2187,Iris-virginica,Iris-virginica,Iris-virginica,0.9979549931489953,0.0020450020951263636,0.9979549931489953,False,3000
2188,Iris-virginica,Iris-virginica,Iris-virginica,0.9999254540050168,7.454148817572195e-05,0.9999254540050168,False,3000
2189,Iris-virginica,Iris-virginica,Iris-virginica,0.9998819083239486,0.00011809167270786431,0.9998819083239486,False,3000
2190,Iris-virginica,Iris-virginica,Iris-virginica,0.9896769871381739,0.010323010291719933,0.9896769871381739,False,3000
2191,Iris-virginica,Iris-virginica,Iris-virginica,0.9990687609401407,0.0009312337295559341,0.9990687609401407,False,3000
2192,Iris-virginica,Iris-virginica,Iris-virginica,0.9963700813612976,0.003629780008445442,0.9963700813612976,False,3000
2193,Iris-virginica,Iris-virginica,Iris-virginica,0.9996159552677719,0.00038401093683499457,0.9996159552677719,False,3000
2194,Iris-virginica,Iris-virginica,Iris-virginica,0.9808599387705,0.0191399834460194,0.9808599387705,False,3000
2195,Iris-virginica,Iris-virginica,Iris-virginica,0.999861356021597,0.00013864305162638536,0.999861356021597,False,3000
2196,Iris-virginica,Iris-virginica,Iris-virginica,0.9923759042798651,0.007624060454931755,0.9923759042798651,False,3000
2197,Iris-virginica,Iris-virginica,Iris-virginica,0.9998304021260483,0.00016959637165762538,0.9998304021260483,False,3000
2198,Iris-virginica,Iris-virginica,Iris-virginica,0.9998203546447297,0.00017964535041956512,0.9998203546447297,False,3000
2199,Iris-virginica,Iris-virginica,Iris-virginica,0.8986503689213439,0.10133511883339567,0.8986503689213439,False,3000
2200,Iris-virginica,Iris-virginica,Iris-virginica,0.9998797402284281,0.00012025915134355886,0.9998797402284281,False,3000
2181,Iris-virginica,Iris-virginica,Iris-virginica,0.9356347473458769,0.0643651336959847,0.9356347473458769,False,3000
2180,Iris-virginica,Iris-virginica,Iris-virginica,0.9988619128517213,0.0011380825003796495,0.9988619128517213,False,3000
2179,Iris-virginica,Iris-virginica,Iris-virginica,0.9998562683899563,0.00014373061436277835,0.9998562683899563,False,3000
2178,Iris-virginica,Iris-virginica,Iris-virginica,0.9991567529643218,0.0008431992208388252,0.9991567529643218,False,3000
2158,Iris-virginica,Iris-virginica,Iris-virginica,0.8665810864390953,0.1333862989266929,0.8665810864390953,False,3000
2159,Iris-virginica,Iris-virginica,Iris-virginica,0.9996664594020085,0.000333539057613213,0.9996664594020085,False,3000
2160,Iris-virginica,Iris-virginica,Iris-virginica,0.9825188347085703,0.01748074910340625,0.9825188347085703,False,3000
2161,Iris-virginica,Iris-virginica,Iris-virginica,0.9344431519797086,0.06555672910948245,0.9344431519797086,False,3000
2162,Iris-virginica,Iris-virginica,Iris-virginica,0.9995923689449503,0.00040762911450035663,0.9995923689449503,False,3000
2163,Iris-virginica,Iris-virginica,Iris-virginica,0.9995166324177436,0.00048336748829136514,0.9995166324177436,False,3000
2164,Iris-virginica,Iris-virginica,Iris-virginica,0.9999861747902947,1.3824443679126355e-05,0.9999861747902947,False,3000
2165,Iris-virginica,Iris-virginica,Iris-virginica,0.99898334537039,0.0010166487524801819,0.99898334537039,False,3000
2166,Iris-virginica,Iris-virginica,Iris-virginica,0.8977170835237057,0.1022684313046377,0.8977170835237057,False,3000
2201,Iris-virginica,Iris-virginica,Iris-virginica,0.999865494108017,0.00013450495842708596,0.999865494108017,False,3000
2167,Iris-virginica,Iris-virginica,Iris-virginica,0.9524195215413341,0.04757555903574938,0.9524195215413341,False,3000
2169,Iris-virginica,Iris-virginica,Iris-virginica,0.9581097805264404,0.041889143954841175,0.9581097805264404,False,3000
2170,Iris-virginica,Iris-virginica,Iris-virginica,0.9999868261586561,1.3173346241150526e-05,0.9999868261586561,False,3000
2171,Iris-virginica,Iris-virginica,Iris-virginica,0.9997383848878576,0.00026161510654938366,0.9997383848878576,False,3000
2172,Iris-virginica,Iris-virginica,Iris-virginica,0.9934862373509664,0.006513718137392988,0.9934862373509664,False,3000
2173,Iris-virginica,Iris-virginica,Iris-virginica,0.9994136694289104,0.0005863279337988807,0.9994136694289104,False,3000
2174,Iris-virginica,Iris-virginica,Iris-virginica,0.9662848907960762,0.03371219574692232,0.9662848907960762,False,3000
