index,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
64,2,5,5,0.22791313308285263,0.4237726312679766,0.22791313308285263,True,29
67,4,5,5,0.11187712735795159,0.33892507543977135,0.11187712735795159,True,30
69,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,31
75,3,4,4,0.2201673272289164,0.2368595859479987,0.2201673272289164,True,32
76,3,1,1,0.17811031765806595,0.2379054730728608,0.17811031765806595,True,33
79,5,4,4,0.14929452542154273,0.2368595859479987,0.14929452542154273,True,34
80,1,4,4,0.20357688947488964,0.2368595859479987,0.20357688947488964,True,35
84,4,1,1,0.21235955023080466,0.2379054730728608,0.21235955023080466,True,36
86,3,1,1,0.23637029753886707,0.27175667395474007,0.23637029753886707,True,37
87,3,1,1,0.20749210342757504,0.24487685965525757,0.20749210342757504,True,38
88,5,1,1,0.1218043885233598,0.27725202962289425,0.1218043885233598,True,39
91,3,1,1,0.20785225300181615,0.2318888151299153,0.20785225300181615,True,40
92,5,4,4,0.14929452542154273,0.2368595859479987,0.14929452542154273,True,41
93,4,1,1,0.2229874907176256,0.24487685965525757,0.2229874907176256,True,42
95,4,1,1,0.2229874907176256,0.24487685965525757,0.2229874907176256,True,43
96,4,5,5,0.13801316768918787,0.4237726312679766,0.13801316768918787,True,44
99,4,1,1,0.2229874907176256,0.24487685965525757,0.2229874907176256,True,45
100,4,5,5,0.13801316768918787,0.4237726312679766,0.13801316768918787,True,46
101,5,1,1,0.1460725118715921,0.2318888151299153,0.1460725118715921,True,47
102,5,2,2,0.24920876234452152,0.31507319606735407,0.24920876234452152,True,48
103,1,4,4,0.05510809799769835,0.2500251691777091,0.05510809799769835,True,49
105,3,1,1,0.20749210342757504,0.24487685965525757,0.20749210342757504,True,50
106,5,2,2,0.24920876234452152,0.31507319606735407,0.24920876234452152,True,51
107,4,1,1,0.16364838086054126,0.2679918787834381,0.16364838086054126,True,52
109,3,5,5,0.13776430142918206,0.3002317329189718,0.13776430142918206,True,53
110,3,1,1,0.20749210342757504,0.24487685965525757,0.20749210342757504,True,54
111,3,4,4,0.2201673272289164,0.2368595859479987,0.2201673272289164,True,55
112,3,4,4,0.2201673272289164,0.2368595859479987,0.2201673272289164,True,56
113,3,5,5,0.1541468838964578,0.33892507543977135,0.1541468838964578,True,57
114,1,5,5,0.04393189078323842,0.4237726312679766,0.04393189078323842,True,58
115,2,1,1,0.05791858777644532,0.27175667395474007,0.05791858777644532,True,59
117,5,4,4,0.14929452542154273,0.2368595859479987,0.14929452542154273,True,60
118,4,1,1,0.2229874907176256,0.24487685965525757,0.2229874907176256,True,61
119,5,1,1,0.14111465547997235,0.24487685965525757,0.14111465547997235,True,62
121,4,1,1,0.21311634461656395,0.27175667395474007,0.21311634461656395,True,63
122,5,1,1,0.1460725118715921,0.2318888151299153,0.1460725118715921,True,64
123,3,1,1,0.20749210342757504,0.24487685965525757,0.20749210342757504,True,65
124,4,1,1,0.16364838086054126,0.2679918787834381,0.16364838086054126,True,66
125,5,1,1,0.1328869099526646,0.2679918787834381,0.1328869099526646,True,67
127,5,1,1,0.14111465547997235,0.24487685965525757,0.14111465547997235,True,68
128,4,1,1,0.22051327182499159,0.27725202962289425,0.22051327182499159,True,69
129,4,5,5,0.11187712735795159,0.33892507543977135,0.11187712735795159,True,70
133,4,5,5,0.11299968553892548,0.3002317329189718,0.11299968553892548,True,71
137,4,1,1,0.2229874907176256,0.24487685965525757,0.2229874907176256,True,72
138,5,1,1,0.1218043885233598,0.27725202962289425,0.1218043885233598,True,73
139,4,1,1,0.16364838086054126,0.2679918787834381,0.16364838086054126,True,74
98,5,2,2,0.24920876234452152,0.31507319606735407,0.24920876234452152,True,140
104,5,5,5,0.33892507543977135,0.23527599241849764,0.33892507543977135,False,140
108,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
116,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
120,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,140
126,5,5,5,0.34372969295294237,0.22225454516313947,0.34372969295294237,False,140
94,5,5,5,0.4237726312679766,0.22791313308285263,0.4237726312679766,False,140
130,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
131,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
132,2,4,4,0.18980779833488884,0.23090263283256787,0.18980779833488884,True,140
134,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
135,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
136,3,3,3,0.23113641622410405,0.2275061213278447,0.23113641622410405,False,140
97,3,4,4,0.22492917232822018,0.23090263283256787,0.22492917232822018,True,140
90,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,140
27,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
30,5,5,5,0.33892507543977135,0.23527599241849764,0.33892507543977135,False,140
15,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
17,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
51,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
50,3,4,4,0.22492917232822018,0.23090263283256787,0.22492917232822018,True,140
20,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
48,5,5,5,0.33892507543977135,0.23527599241849764,0.33892507543977135,False,140
47,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,140
46,5,5,5,0.3002317329189718,0.2930184457186433,0.3002317329189718,False,140
22,3,4,4,0.22492917232822018,0.23090263283256787,0.22492917232822018,True,140
44,2,3,3,0.15302717597396726,0.23113641622410405,0.15302717597396726,True,140
43,5,5,5,0.3002317329189718,0.2930184457186433,0.3002317329189718,False,140
42,5,4,4,0.15576301509296187,0.23090263283256787,0.15576301509296187,True,140
24,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
40,5,3,3,0.1813171058539299,0.23113641622410405,0.1813171058539299,True,140
39,4,4,4,0.2500251691777091,0.2480421134276468,0.2500251691777091,False,140
38,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,140
37,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,140
25,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
26,5,4,4,0.15576301509296187,0.23090263283256787,0.15576301509296187,True,140
34,3,4,4,0.2480421134276468,0.2500251691777091,0.2480421134276468,True,140
33,1,4,4,0.19859738141136127,0.23090263283256787,0.19859738141136127,True,140
54,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
89,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
55,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
57,3,3,3,0.23113641622410405,0.2275061213278447,0.23113641622410405,False,140
83,3,3,3,0.23113641622410405,0.2275061213278447,0.23113641622410405,False,140
82,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
81,5,5,5,0.3002317329189718,0.2930184457186433,0.3002317329189718,False,140
78,4,4,4,0.2368595859479987,0.2201673272289164,0.2368595859479987,False,140
77,3,1,1,0.20785225300181615,0.2318888151299153,0.20785225300181615,True,140
74,5,2,2,0.24920876234452152,0.31507319606735407,0.24920876234452152,True,140
73,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
72,1,1,1,0.2318888151299153,0.21517428981890713,0.2318888151299153,False,140
71,4,1,1,0.21517428981890713,0.2318888151299153,0.21517428981890713,True,140
70,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
68,1,3,3,0.2070131806201542,0.23113641622410405,0.2070131806201542,True,140
1,3,3,3,0.23113641622410405,0.2275061213278447,0.23113641622410405,False,140
66,5,4,4,0.15576301509296187,0.23090263283256787,0.15576301509296187,True,140
65,5,5,5,0.34372969295294237,0.22225454516313947,0.34372969295294237,False,140
3,3,1,1,0.20785225300181615,0.2318888151299153,0.20785225300181615,True,140
5,4,3,3,0.2275061213278447,0.23113641622410405,0.2275061213278447,True,140
9,2,4,4,0.19010167192665248,0.2368595859479987,0.19010167192665248,True,140
61,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
60,2,5,5,0.23527599241849764,0.33892507543977135,0.23527599241849764,True,140
59,4,4,4,0.23090263283256787,0.22492917232822018,0.23090263283256787,False,140
11,3,3,3,0.23113641622410405,0.2275061213278447,0.23113641622410405,False,140
12,2,5,5,0.22225454516313947,0.34372969295294237,0.22225454516313947,True,140
85,3,4,4,0.22492917232822018,0.23090263283256787,0.22492917232822018,True,140
